FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
235818	5	SSC	SSC-H	SSC	SSC-H
235818	6	SSC	SSC-W	SSC	SSC-W
235818	7		Blue F 525/50-A	hIGHD	IgD
235818	8		Blue E 576/26-A	hCXCR3	CXCR3
235818	9		Blue D 610/20-A	hCD24	CD24
235818	10		Blue C 660/20-A	hCR2	CD21
235818	11		Blue B 710/50-A	hCD38	CD38
235818	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235818	13		Violet C 450/50-A	hCD3E	CD3
235818	14		Violet B 525/50-A		L\D
235818	15		Violet A 610/20-A	hCD27	CD27
235818	16		Red C 660/20-A	hFAS	CD95
235818	17		Red A 780/60-A	hCD19	CD19
235818	18		Time		Time
235819	1		FSC-A		FSC-A
235819	2		FSC-H		FSC-H
235819	3		FSC-W		FSC-W
235819	4	SSC	SSC-A	SSC	SSC-A
235819	5	SSC	SSC-H	SSC	SSC-H
235819	6	SSC	SSC-W	SSC	SSC-W
235819	7		Blue F 525/50-A		MTG
235819	8		Blue E 576/26-A	hCXCR3	CXCR3
235819	9		Blue D 610/20-A		24
235819	10		Blue C 660/20-A		IGM
235819	11		Blue B 710/50-A		38
235819	12		Blue A 780/60-A		23
235819	13		Violet C 450/50-A		3
235819	14		Violet B 525/50-A		L/D
235819	15		Violet A 610/20-A		27
235819	16		Red C 660/20-A		10
235819	17		Red A 780/60-A		19
235819	18		Time		Time
235820	1		FSC-A		FSC-A
235820	2	SSC	SSC-A	SSC	SSC-A
235820	3		Blue B 515/20-A		3
235820	4		Blue A 710/50-A		45RA
235820	5		Violet H 450/50-A	hCCR6	CCR6
235820	6		Violet G 550/40-A		L/D
235820	7		Violet D 605/40-A	hPDCD1	PD1
235820	8		Violet C 660/40-A		25
235820	9		Violet A 780/60-A		127
235820	10		Red C 660/20-A	hCCR4	CCR4
235820	11		Red A 780/60-A		4
235820	12		Green E 575/25-A	hCXCR3	CXCR3
235820	13		Green D 610/20-A	hCXCR5	CXCR5
235820	14		Green C 660/40-A	hICOS	ICOS
235820	15		Green A 780/40-A	hCCR7	CCR7
235820	16		Time		Time
235821	1		FSC-A		FSC-A
235821	2		FSC-H		FSC-H
235821	3		FSC-W		FSC-W
235821	4	SSC	SSC-A	SSC	SSC-A
235821	5	SSC	SSC-H	SSC	SSC-H
235821	6	SSC	SSC-W	SSC	SSC-W
235821	7		Blue F 525/50-A	hIGHD	IgD
235821	8		Blue E 576/26-A	hCXCR3	CXCR3
235821	9		Blue D 610/20-A	hCD24	CD24
235821	10		Blue C 660/20-A	hCR2	CD21
235821	11		Blue B 710/50-A	hCD38	CD38
235821	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235821	13		Violet C 450/50-A	hCD3E	CD3
235821	14		Violet B 525/50-A		L\D
235821	15		Violet A 610/20-A	hCD27	CD27
235821	16		Red C 660/20-A	hFAS	CD95
235821	17		Red A 780/60-A	hCD19	CD19
235821	18		Time		Time
235822	1		FSC-A		FSC-A
235822	2		FSC-H		FSC-H
235822	3		FSC-W		FSC-W
235822	4	SSC	SSC-A	SSC	SSC-A
235822	5	SSC	SSC-H	SSC	SSC-H
235822	6	SSC	SSC-W	SSC	SSC-W
235822	7		Blue F 525/50-A		MTG
235822	8		Blue E 576/26-A	hCXCR3	CXCR3
235822	9		Blue D 610/20-A		24
235822	10		Blue C 660/20-A		IGM
235822	11		Blue B 710/50-A		38
235822	12		Blue A 780/60-A		23
235822	13		Violet C 450/50-A		3
235822	14		Violet B 525/50-A		L/D
235822	15		Violet A 610/20-A		27
235822	16		Red C 660/20-A		10
235822	17		Red A 780/60-A		19
235822	18		Time		Time
235823	1		FSC-A		FSC-A
235823	2	SSC	SSC-A	SSC	SSC-A
235823	3		Blue B 515/20-A		3
235823	4		Blue A 710/50-A		45RA
235823	5		Violet H 450/50-A	hCCR6	CCR6
235823	6		Violet G 550/40-A		L/D
235823	7		Violet D 605/40-A	hPDCD1	PD1
235823	8		Violet C 660/40-A		25
235823	9		Violet A 780/60-A		127
235823	10		Red C 660/20-A	hCCR4	CCR4
235823	11		Red A 780/60-A		4
235823	12		Green E 575/25-A	hCXCR3	CXCR3
235823	13		Green D 610/20-A	hCXCR5	CXCR5
235823	14		Green C 660/40-A	hICOS	ICOS
235823	15		Green A 780/40-A	hCCR7	CCR7
235823	16		Time		Time
235824	1		FSC-A		FSC-A
235824	2		FSC-H		FSC-H
235824	3		FSC-W		FSC-W
235824	4	SSC	SSC-A	SSC	SSC-A
235824	5	SSC	SSC-H	SSC	SSC-H
235824	6	SSC	SSC-W	SSC	SSC-W
235824	7		Blue F 525/50-A	hIGHD	IgD
235824	8		Blue E 576/26-A	hCXCR3	CXCR3
235824	9		Blue D 610/20-A	hCD24	CD24
235824	10		Blue C 660/20-A	hCR2	CD21
235824	11		Blue B 710/50-A	hCD38	CD38
235824	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235824	13		Violet C 450/50-A	hCD3E	CD3
235824	14		Violet B 525/50-A		L\D
235824	15		Violet A 610/20-A	hCD27	CD27
235824	16		Red C 660/20-A	hFAS	CD95
235824	17		Red A 780/60-A	hCD19	CD19
235824	18		Time		Time
235825	1		FSC-A		FSC-A
235825	2		FSC-H		FSC-H
235825	3		FSC-W		FSC-W
235825	4	SSC	SSC-A	SSC	SSC-A
235825	5	SSC	SSC-H	SSC	SSC-H
235825	6	SSC	SSC-W	SSC	SSC-W
235825	7		Blue F 525/50-A		MTG
235825	8		Blue E 576/26-A	hCXCR3	CXCR3
235825	9		Blue D 610/20-A		24
235825	10		Blue C 660/20-A		IGM
235825	11		Blue B 710/50-A		38
235825	12		Blue A 780/60-A		23
235825	13		Violet C 450/50-A		3
235825	14		Violet B 525/50-A		L/D
235825	15		Violet A 610/20-A		27
235825	16		Red C 660/20-A		10
235825	17		Red A 780/60-A		19
235825	18		Time		Time
235826	1		FSC-A		FSC-A
235826	2	SSC	SSC-A	SSC	SSC-A
235826	3		Blue B 515/20-A		3
235826	4		Blue A 710/50-A		45RA
235826	5		Violet H 450/50-A	hCCR6	CCR6
235826	6		Violet G 550/40-A		L/D
235826	7		Violet D 605/40-A	hPDCD1	PD1
235826	8		Violet C 660/40-A		25
235826	9		Violet A 780/60-A		127
235826	10		Red C 660/20-A	hCCR4	CCR4
235826	11		Red A 780/60-A		4
235826	12		Green E 575/25-A	hCXCR3	CXCR3
235826	13		Green D 610/20-A	hCXCR5	CXCR5
235826	14		Green C 660/40-A	hICOS	ICOS
235826	15		Green A 780/40-A	hCCR7	CCR7
235826	16		Time		Time
235827	1		FSC-A		FSC-A
235827	2		FSC-H		FSC-H
235827	3		FSC-W		FSC-W
235827	4	SSC	SSC-A	SSC	SSC-A
235827	5	SSC	SSC-H	SSC	SSC-H
235827	6	SSC	SSC-W	SSC	SSC-W
235827	7		Blue F 525/50-A	hIGHD	IgD
235827	8		Blue E 576/26-A	hCXCR3	CXCR3
235827	9		Blue D 610/20-A	hCD24	CD24
235827	10		Blue C 660/20-A	hCR2	CD21
235827	11		Blue B 710/50-A	hCD38	CD38
235827	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235827	13		Violet C 450/50-A	hCD3E	CD3
235827	14		Violet B 525/50-A		L\D
235827	15		Violet A 610/20-A	hCD27	CD27
235827	16		Red C 660/20-A	hFAS	CD95
235827	17		Red A 780/60-A	hCD19	CD19
235827	18		Time		Time
235828	1		FSC-A		FSC-A
235828	2		FSC-H		FSC-H
235828	3		FSC-W		FSC-W
235828	4	SSC	SSC-A	SSC	SSC-A
235828	5	SSC	SSC-H	SSC	SSC-H
235828	6	SSC	SSC-W	SSC	SSC-W
235828	7		Blue F 525/50-A		MTG
235828	8		Blue E 576/26-A	hCXCR3	CXCR3
235828	9		Blue D 610/20-A		24
235828	10		Blue C 660/20-A		IGM
235828	11		Blue B 710/50-A		38
235828	12		Blue A 780/60-A		23
235828	13		Violet C 450/50-A		3
235828	14		Violet B 525/50-A		L/D
235828	15		Violet A 610/20-A		27
235828	16		Red C 660/20-A		10
235828	17		Red A 780/60-A		19
235828	18		Time		Time
235829	1		FSC-A		FSC-A
235829	2	SSC	SSC-A	SSC	SSC-A
235829	3		Blue B 515/20-A		3
235829	4		Blue A 710/50-A		45RA
235829	5		Violet H 450/50-A	hCCR6	CCR6
235829	6		Violet G 550/40-A		L/D
235829	7		Violet D 605/40-A	hPDCD1	PD1
235829	8		Violet C 660/40-A		25
235829	9		Violet A 780/60-A		127
235829	10		Red C 660/20-A	hCCR4	CCR4
235829	11		Red A 780/60-A		4
235829	12		Green E 575/25-A	hCXCR3	CXCR3
235829	13		Green D 610/20-A	hCXCR5	CXCR5
235829	14		Green C 660/40-A	hICOS	ICOS
235829	15		Green A 780/40-A	hCCR7	CCR7
235829	16		Time		Time
235830	1		FSC-A		FSC-A
235830	2		FSC-H		FSC-H
235830	3		FSC-W		FSC-W
235830	4	SSC	SSC-A	SSC	SSC-A
235830	5	SSC	SSC-H	SSC	SSC-H
235830	6	SSC	SSC-W	SSC	SSC-W
235830	7		Blue F 525/50-A	hIGHD	IgD
235830	8		Blue E 576/26-A	hCXCR3	CXCR3
235830	9		Blue D 610/20-A	hCD24	CD24
235830	10		Blue C 660/20-A	hCR2	CD21
235830	11		Blue B 710/50-A	hCD38	CD38
235830	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235830	13		Violet C 450/50-A	hCD3E	CD3
235830	14		Violet B 525/50-A		L\D
235830	15		Violet A 610/20-A	hCD27	CD27
235830	16		Red C 660/20-A	hFAS	CD95
235830	17		Red A 780/60-A	hCD19	CD19
235830	18		Time		Time
235831	1		FSC-A		FSC-A
235831	2		FSC-H		FSC-H
235831	3		FSC-W		FSC-W
235831	4	SSC	SSC-A	SSC	SSC-A
235831	5	SSC	SSC-H	SSC	SSC-H
235831	6	SSC	SSC-W	SSC	SSC-W
235831	7		Blue F 525/50-A		MTG
235831	8		Blue E 576/26-A	hCXCR3	CXCR3
235831	9		Blue D 610/20-A		24
235831	10		Blue C 660/20-A		IGM
235831	11		Blue B 710/50-A		38
235831	12		Blue A 780/60-A		23
235831	13		Violet C 450/50-A		3
235831	14		Violet B 525/50-A		L/D
235831	15		Violet A 610/20-A		27
235831	16		Red C 660/20-A		10
235831	17		Red A 780/60-A		19
235831	18		Time		Time
235832	1		FSC-A		FSC-A
235832	2	SSC	SSC-A	SSC	SSC-A
235832	3		Blue B 515/20-A		3
235832	4		Blue A 710/50-A		45RA
235832	5		Violet H 450/50-A	hCCR6	CCR6
235832	6		Violet G 550/40-A		L/D
235832	7		Violet D 605/40-A	hPDCD1	PD1
235832	8		Violet C 660/40-A		25
235832	9		Violet A 780/60-A		127
235832	10		Red C 660/20-A	hCCR4	CCR4
235832	11		Red A 780/60-A		4
235832	12		Green E 575/25-A	hCXCR3	CXCR3
235832	13		Green D 610/20-A	hCXCR5	CXCR5
235832	14		Green C 660/40-A	hICOS	ICOS
235832	15		Green A 780/40-A	hCCR7	CCR7
235832	16		Time		Time
235833	1		FSC-A		FSC-A
235833	2		FSC-H		FSC-H
235833	3		FSC-W		FSC-W
235833	4	SSC	SSC-A	SSC	SSC-A
235833	5	SSC	SSC-H	SSC	SSC-H
235833	6	SSC	SSC-W	SSC	SSC-W
235833	7		Blue F 525/50-A	hIGHD	IgD
235833	8		Blue E 576/26-A	hCXCR3	CXCR3
235833	9		Blue D 610/20-A	hCD24	CD24
235833	10		Blue C 660/20-A	hCR2	CD21
235833	11		Blue B 710/50-A	hCD38	CD38
235833	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235833	13		Violet C 450/50-A	hCD3E	CD3
235833	14		Violet B 525/50-A		L\D
235833	15		Violet A 610/20-A	hCD27	CD27
235833	16		Red C 660/20-A	hFAS	CD95
235833	17		Red A 780/60-A	hCD19	CD19
235833	18		Time		Time
235834	1		FSC-A		FSC-A
235834	2		FSC-H		FSC-H
235834	3		FSC-W		FSC-W
235834	4	SSC	SSC-A	SSC	SSC-A
235834	5	SSC	SSC-H	SSC	SSC-H
235834	6	SSC	SSC-W	SSC	SSC-W
235834	7		Blue F 525/50-A		MTG
235834	8		Blue E 576/26-A	hCXCR3	CXCR3
235834	9		Blue D 610/20-A		24
235834	10		Blue C 660/20-A		IGM
235834	11		Blue B 710/50-A		38
235834	12		Blue A 780/60-A		23
235834	13		Violet C 450/50-A		3
235834	14		Violet B 525/50-A		L/D
235834	15		Violet A 610/20-A		27
235834	16		Red C 660/20-A		10
235834	17		Red A 780/60-A		19
235834	18		Time		Time
235835	1		FSC-A		FSC-A
235835	2	SSC	SSC-A	SSC	SSC-A
235835	3		Blue B 515/20-A		3
235835	4		Blue A 710/50-A		45RA
235835	5		Violet H 450/50-A	hCCR6	CCR6
235835	6		Violet G 550/40-A		L/D
235835	7		Violet D 605/40-A	hPDCD1	PD1
235835	8		Violet C 660/40-A		25
235835	9		Violet A 780/60-A		127
235835	10		Red C 660/20-A	hCCR4	CCR4
235835	11		Red A 780/60-A		4
235835	12		Green E 575/25-A	hCXCR3	CXCR3
235835	13		Green D 610/20-A	hCXCR5	CXCR5
235835	14		Green C 660/40-A	hICOS	ICOS
235835	15		Green A 780/40-A	hCCR7	CCR7
235835	16		Time		Time
235836	1		FSC-A		FSC-A
235836	2		FSC-H		FSC-H
235836	3		FSC-W		FSC-W
235836	4	SSC	SSC-A	SSC	SSC-A
235836	5	SSC	SSC-H	SSC	SSC-H
235836	6	SSC	SSC-W	SSC	SSC-W
235836	7		Blue F 525/50-A	hIGHD	IgD
235836	8		Blue E 576/26-A	hCXCR3	CXCR3
235836	9		Blue D 610/20-A	hCD24	CD24
235836	10		Blue C 660/20-A	hCR2	CD21
235836	11		Blue B 710/50-A	hCD38	CD38
235836	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235836	13		Violet C 450/50-A	hCD3E	CD3
235836	14		Violet B 525/50-A		L\D
235836	15		Violet A 610/20-A	hCD27	CD27
235836	16		Red C 660/20-A	hFAS	CD95
235836	17		Red A 780/60-A	hCD19	CD19
235836	18		Time		Time
235837	1		FSC-A		FSC-A
235837	2		FSC-H		FSC-H
235837	3		FSC-W		FSC-W
235837	4	SSC	SSC-A	SSC	SSC-A
235837	5	SSC	SSC-H	SSC	SSC-H
235837	6	SSC	SSC-W	SSC	SSC-W
235837	7		Blue F 525/50-A		MTG
235837	8		Blue E 576/26-A	hCXCR3	CXCR3
235837	9		Blue D 610/20-A		24
235837	10		Blue C 660/20-A		IGM
235837	11		Blue B 710/50-A		38
235837	12		Blue A 780/60-A		23
235837	13		Violet C 450/50-A		3
235837	14		Violet B 525/50-A		L/D
235837	15		Violet A 610/20-A		27
235837	16		Red C 660/20-A		10
235837	17		Red A 780/60-A		19
235837	18		Time		Time
235838	1		FSC-A		FSC-A
235838	2	SSC	SSC-A	SSC	SSC-A
235838	3		Blue B 515/20-A		3
235838	4		Blue A 710/50-A		45RA
235838	5		Violet H 450/50-A	hCCR6	CCR6
235838	6		Violet G 550/40-A		L/D
235838	7		Violet D 605/40-A	hPDCD1	PD1
235838	8		Violet C 660/40-A		25
235838	9		Violet A 780/60-A		127
235838	10		Red C 660/20-A	hCCR4	CCR4
235838	11		Red A 780/60-A		4
235838	12		Green E 575/25-A	hCXCR3	CXCR3
235838	13		Green D 610/20-A	hCXCR5	CXCR5
235838	14		Green C 660/40-A	hICOS	ICOS
235838	15		Green A 780/40-A	hCCR7	CCR7
235838	16		Time		Time
235839	1		FSC-A		FSC-A
235839	2		FSC-H		FSC-H
235839	3		FSC-W		FSC-W
235839	4	SSC	SSC-A	SSC	SSC-A
235839	5	SSC	SSC-H	SSC	SSC-H
235839	6	SSC	SSC-W	SSC	SSC-W
235839	7		Blue F 525/50-A	hIGHD	IgD
235839	8		Blue E 576/26-A	hCXCR3	CXCR3
235839	9		Blue D 610/20-A	hCD24	CD24
235839	10		Blue C 660/20-A	hCR2	CD21
235839	11		Blue B 710/50-A	hCD38	CD38
235839	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235839	13		Violet C 450/50-A	hCD3E	CD3
235839	14		Violet B 525/50-A		L\D
235839	15		Violet A 610/20-A	hCD27	CD27
235839	16		Red C 660/20-A	hFAS	CD95
235839	17		Red A 780/60-A	hCD19	CD19
235839	18		Time		Time
235840	1		FSC-A		FSC-A
235840	2		FSC-H		FSC-H
235840	3		FSC-W		FSC-W
235840	4	SSC	SSC-A	SSC	SSC-A
235840	5	SSC	SSC-H	SSC	SSC-H
235840	6	SSC	SSC-W	SSC	SSC-W
235840	7		Blue F 525/50-A		MTG
235840	8		Blue E 576/26-A	hCXCR3	CXCR3
235840	9		Blue D 610/20-A		24
235840	10		Blue C 660/20-A		IGM
235840	11		Blue B 710/50-A		38
235840	12		Blue A 780/60-A		23
235840	13		Violet C 450/50-A		3
235840	14		Violet B 525/50-A		L/D
235840	15		Violet A 610/20-A		27
235840	16		Red C 660/20-A		10
235840	17		Red A 780/60-A		19
235840	18		Time		Time
235841	1		FSC-A		FSC-A
235841	2	SSC	SSC-A	SSC	SSC-A
235841	3		Blue B 515/20-A		3
235841	4		Blue A 710/50-A		45RA
235841	5		Violet H 450/50-A	hCCR6	CCR6
235841	6		Violet G 550/40-A		L/D
235841	7		Violet D 605/40-A	hPDCD1	PD1
235841	8		Violet C 660/40-A		25
235841	9		Violet A 780/60-A		127
235841	10		Red C 660/20-A	hCCR4	CCR4
235841	11		Red A 780/60-A		4
235841	12		Green E 575/25-A	hCXCR3	CXCR3
235841	13		Green D 610/20-A	hCXCR5	CXCR5
235841	14		Green C 660/40-A	hICOS	ICOS
235841	15		Green A 780/40-A	hCCR7	CCR7
235841	16		Time		Time
235842	1		FSC-A		FSC-A
235842	2		FSC-H		FSC-H
235842	3		FSC-W		FSC-W
235842	4	SSC	SSC-A	SSC	SSC-A
235842	5	SSC	SSC-H	SSC	SSC-H
235842	6	SSC	SSC-W	SSC	SSC-W
235842	7		Red C 660/20-A		95
235842	8		Red A 780/60-A		19
235842	9		Blue F 525/50-A	hIGHD	IgD
235842	10		Blue E 576/26-A	hCXCR3	CXCR3
235842	11		Blue D 610/20-A		24
235842	12		Blue C 660/20-A		21
235842	13		Blue B 710/50-A		38
235842	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235842	15		Violet C 450/50-A		3
235842	16		Violet B 525/50-A		L\D
235842	17		Violet A 610/20-A		27
235842	18		Time		Time
235843	1		FSC-A		FSC-A
235843	2		FSC-H		FSC-H
235843	3		FSC-W		FSC-W
235843	4	SSC	SSC-A	SSC	SSC-A
235843	5	SSC	SSC-H	SSC	SSC-H
235843	6	SSC	SSC-W	SSC	SSC-W
235843	7		Red C 660/20-A		10
235843	8		Red A 780/60-A		19
235843	9		Blue F 525/50-A		MTG
235843	10		Blue E 576/26-A		IGD
235843	11		Blue D 610/20-A		24
235843	12		Blue C 660/20-A		IGM
235843	13		Blue B 710/50-A		38
235843	14		Blue A 780/60-A		23
235843	15		Violet C 450/50-A		3
235843	16		Violet B 525/50-A		L/D
235843	17		Violet A 610/20-A		27
235843	18		Time		Time
235844	1		FSC-A		FSC-A
235844	2	SSC	SSC-A	SSC	SSC-A
235844	3		Blue B 515/20-A		3
235844	4		Blue A 710/50-A		45RA
235844	5		Violet H 450/50-A	hCCR6	CCR6
235844	6		Violet G 550/40-A		L/D
235844	7		Violet D 605/40-A	hPDCD1	PD1
235844	8		Violet C 660/40-A		25
235844	9		Violet A 780/60-A		127
235844	10		Red C 660/20-A	hCCR4	CCR4
235844	11		Red A 780/60-A		4
235844	12		Green E 575/25-A	hCXCR3	CXCR3
235844	13		Green D 610/20-A	hCXCR5	CXCR5
235844	14		Green C 660/40-A	hICOS	ICOS
235844	15		Green A 780/40-A	hCCR7	CCR7
235844	16		Time		Time
235845	1		FSC-A		FSC-A
235845	2		FSC-H		FSC-H
235845	3		FSC-W		FSC-W
235845	4	SSC	SSC-A	SSC	SSC-A
235845	5	SSC	SSC-H	SSC	SSC-H
235845	6	SSC	SSC-W	SSC	SSC-W
235845	7		Red C 660/20-A		95
235845	8		Red A 780/60-A		19
235845	9		Blue F 525/50-A	hIGHD	IgD
235845	10		Blue E 576/26-A	hCXCR3	CXCR3
235845	11		Blue D 610/20-A		24
235845	12		Blue C 660/20-A		21
235845	13		Blue B 710/50-A		38
235845	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235845	15		Violet C 450/50-A		3
235845	16		Violet B 525/50-A		L\D
235845	17		Violet A 610/20-A		27
235845	18		Time		Time
235846	1		FSC-A		FSC-A
235846	2	SSC	SSC-A	SSC	SSC-A
235846	3		Blue B 515/20-A		3
235846	4		Blue A 710/50-A		45RA
235846	5		Violet H 450/50-A	hCCR6	CCR6
235846	6		Violet G 550/40-A		L/D
235846	7		Violet D 605/40-A	hPDCD1	PD1
235846	8		Violet C 660/40-A		25
235846	9		Violet A 780/60-A		127
235846	10		Red C 660/20-A	hCCR4	CCR4
235846	11		Red A 780/60-A		4
235846	12		Green E 575/25-A	hCXCR3	CXCR3
235846	13		Green D 610/20-A	hCXCR5	CXCR5
235846	14		Green C 660/40-A	hICOS	ICOS
235846	15		Green A 780/40-A	hCCR7	CCR7
235846	16		Time		Time
235847	1		FSC-A		FSC-A
235847	2		FSC-H		FSC-H
235847	3		FSC-W		FSC-W
235847	4	SSC	SSC-A	SSC	SSC-A
235847	5	SSC	SSC-H	SSC	SSC-H
235847	6	SSC	SSC-W	SSC	SSC-W
235847	7		Red C 660/20-A		95
235847	8		Red A 780/60-A		19
235847	9		Blue F 525/50-A	hIGHD	IgD
235847	10		Blue E 576/26-A	hCXCR3	CXCR3
235847	11		Blue D 610/20-A		24
235847	12		Blue C 660/20-A		21
235847	13		Blue B 710/50-A		38
235847	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235847	15		Violet C 450/50-A		3
235847	16		Violet B 525/50-A		L\D
235847	17		Violet A 610/20-A		27
235847	18		Time		Time
235848	1		FSC-A		FSC-A
235848	2		FSC-H		FSC-H
235848	3		FSC-W		FSC-W
235848	4	SSC	SSC-A	SSC	SSC-A
235848	5	SSC	SSC-H	SSC	SSC-H
235848	6	SSC	SSC-W	SSC	SSC-W
235848	7		Red C 660/20-A		10
235848	8		Red A 780/60-A		19
235848	9		Blue F 525/50-A		MTG
235848	10		Blue E 576/26-A		IGD
235848	11		Blue D 610/20-A		24
235848	12		Blue C 660/20-A		IGM
235848	13		Blue B 710/50-A		38
235848	14		Blue A 780/60-A		23
235848	15		Violet C 450/50-A		3
235848	16		Violet B 525/50-A		L/D
235848	17		Violet A 610/20-A		27
235848	18		Time		Time
235849	1		FSC-A		FSC-A
235849	2	SSC	SSC-A	SSC	SSC-A
235849	3		Blue B 515/20-A		3
235849	4		Blue A 710/50-A		45RA
235849	5		Violet H 450/50-A	hCCR6	CCR6
235849	6		Violet G 550/40-A		L/D
235849	7		Violet D 605/40-A	hPDCD1	PD1
235849	8		Violet C 660/40-A		25
235849	9		Violet A 780/60-A		127
235849	10		Red C 660/20-A	hCCR4	CCR4
235849	11		Red A 780/60-A		4
235849	12		Green E 575/25-A	hCXCR3	CXCR3
235849	13		Green D 610/20-A	hCXCR5	CXCR5
235849	14		Green C 660/40-A	hICOS	ICOS
235849	15		Green A 780/40-A	hCCR7	CCR7
235849	16		Time		Time
235850	1		FSC-A		FSC-A
235850	2		FSC-H		FSC-H
235850	3		FSC-W		FSC-W
235850	4	SSC	SSC-A	SSC	SSC-A
235850	5	SSC	SSC-H	SSC	SSC-H
235850	6	SSC	SSC-W	SSC	SSC-W
235850	7		Blue F 525/50-A	hIGHD	IgD
235850	8		Blue E 576/26-A	hCXCR3	CXCR3
235850	9		Blue D 610/20-A	hCD24	CD24
235850	10		Blue C 660/20-A	hCR2	CD21
235850	11		Blue B 710/50-A	hCD38	CD38
235850	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235850	13		Violet C 450/50-A	hCD3E	CD3
235850	14		Violet B 525/50-A		L\D
235850	15		Violet A 610/20-A	hCD27	CD27
235850	16		Red C 660/20-A	hFAS	CD95
235850	17		Red A 780/60-A	hCD19	CD19
235850	18		Time		Time
235851	1		FSC-A		FSC-A
235851	2		FSC-H		FSC-H
235851	3		FSC-W		FSC-W
235851	4	SSC	SSC-A	SSC	SSC-A
235851	5	SSC	SSC-H	SSC	SSC-H
235851	6	SSC	SSC-W	SSC	SSC-W
235851	7		Blue F 525/50-A		MTG
235851	8		Blue E 576/26-A		IGD
235851	9		Blue D 610/20-A		24
235851	10		Blue C 660/20-A		IGD
235851	11		Blue B 710/50-A		38
235851	12		Blue A 780/60-A		23
235851	13		Violet C 450/50-A		3
235851	14		Violet B 525/50-A		L/D
235851	15		Violet A 610/20-A		27
235851	16		Red C 660/20-A		10
235851	17		Red A 780/60-A		19
235851	18		Time		Time
235852	1		FSC-A		FSC-A
235852	2	SSC	SSC-A	SSC	SSC-A
235852	3		Blue B 515/20-A		3
235852	4		Blue A 710/50-A		45RA
235852	5		Violet H 450/50-A	hCCR6	CCR6
235852	6		Violet G 550/40-A		L/D
235852	7		Violet D 605/40-A	hPDCD1	PD1
235852	8		Violet C 660/40-A		25
235852	9		Violet A 780/60-A		127
235852	10		Red C 660/20-A	hCCR4	CCR4
235852	11		Red A 780/60-A		4
235852	12		Green E 575/25-A	hCXCR3	CXCR3
235852	13		Green D 610/20-A	hCXCR5	CXCR5
235852	14		Green C 660/40-A	hICOS	ICOS
235852	15		Green A 780/40-A	hCCR7	CCR7
235852	16		Time		Time
235853	1		FSC-A		FSC-A
235853	2		FSC-H		FSC-H
235853	3		FSC-W		FSC-W
235853	4	SSC	SSC-A	SSC	SSC-A
235853	5	SSC	SSC-H	SSC	SSC-H
235853	6	SSC	SSC-W	SSC	SSC-W
235853	7		Blue F 525/50-A	hIGHD	IgD
235853	8		Blue E 576/26-A	hCXCR3	CXCR3
235853	9		Blue D 610/20-A	hCD24	CD24
235853	10		Blue C 660/20-A	hCR2	CD21
235853	11		Blue B 710/50-A	hCD38	CD38
235853	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
235853	13		Violet C 450/50-A	hCD3E	CD3
235853	14		Violet B 525/50-A		L\D
235853	15		Violet A 610/20-A	hCD27	CD27
235853	16		Red C 660/20-A	hFAS	CD95
235853	17		Red A 780/60-A	hCD19	CD19
235853	18		Time		Time
235854	1		FSC-A		FSC-A
235854	2		FSC-H		FSC-H
235854	3		FSC-W		FSC-W
235854	4	SSC	SSC-A	SSC	SSC-A
235854	5	SSC	SSC-H	SSC	SSC-H
235854	6	SSC	SSC-W	SSC	SSC-W
235854	7		Blue F 525/50-A		MTG
235854	8		Blue E 576/26-A		IGD
235854	9		Blue D 610/20-A		24
235854	10		Blue C 660/20-A		IGD
235854	11		Blue B 710/50-A		38
235854	12		Blue A 780/60-A		23
235854	13		Violet C 450/50-A		3
235854	14		Violet B 525/50-A		L/D
235854	15		Violet A 610/20-A		27
235854	16		Red C 660/20-A		10
235854	17		Red A 780/60-A		19
235854	18		Time		Time
235855	1		FSC-A		FSC-A
235855	2	SSC	SSC-A	SSC	SSC-A
235855	3		Blue B 515/20-A		3
235855	4		Blue A 710/50-A		45RA
235855	5		Violet H 450/50-A	hCCR6	CCR6
235855	6		Violet G 550/40-A		L/D
235855	7		Violet D 605/40-A	hPDCD1	PD1
235855	8		Violet C 660/40-A		25
235855	9		Violet A 780/60-A		127
235855	10		Red C 660/20-A	hCCR4	CCR4
235855	11		Red A 780/60-A		4
235855	12		Green E 575/25-A	hCXCR3	CXCR3
235855	13		Green D 610/20-A	hCXCR5	CXCR5
235855	14		Green C 660/40-A	hICOS	ICOS
